Row ID;Ship Date;City;Sales
2661;2/12/2018;New York City;1979.89
2662;2/12/2018;New York City;79.96
2663;15/4/2018;Springfield;8.76
2664;4/5/2017;Memphis;3.984
2665;4/5/2017;Memphis;370.62
2666;4/5/2017;Memphis;2.742
2667;1/10/2017;Amarillo;79.512
2668;1/10/2017;Amarillo;28.352
2669;30/8/2016;Los Angeles;40.784
2670;30/8/2016;Los Angeles;105.96
2671;12/9/2015;Lowell;166.44
2672;12/9/2015;Lowell;785.88
2673;12/9/2015;Lowell;26.2
2674;12/9/2015;Lowell;1325.85
2675;3/12/2018;San Diego;166.44
2676;2/12/2018;Asheville;8.76
2677;2/12/2018;Asheville;43.584
2678;21/6/2015;Pueblo;11.088
2679;21/6/2015;Pueblo;25.164
2680;27/1/2018;Jackson;14.4
2681;27/1/2018;Jackson;619.95
2682;27/1/2018;Jackson;89.52
2683;27/1/2018;Jackson;350.973
2684;27/1/2018;Jackson;164.99
2685;6/7/2018;Los Angeles;312.552
2686;11/9/2017;Thomasville;95.952
2687;11/9/2017;Thomasville;3.204
2688;5/8/2017;Peoria;3.98
2689;14/11/2016;Los Angeles;15.7
2690;2/7/2015;Chicago;5.248
2691;8/12/2018;Philadelphia;5.346
2692;2/9/2017;Englewood;15.48
2693;2/9/2017;Englewood;108.576
2694;28/1/2017;Seattle;109.9
2695;20/10/2015;Hialeah;15.384
2696;9/2/2017;Lancaster;30.352
2697;23/3/2015;Jacksonville;821.3
2698;23/3/2015;Jacksonville;22638.48
2699;23/3/2015;Jacksonville;21.376
2700;23/3/2015;Jacksonville;8.016
2701;23/3/2015;Jacksonville;30.768
2702;23/3/2015;Jacksonville;18.936
2703;23/3/2015;Jacksonville;122.352
2704;30/5/2015;Baltimore;116.28
2705;13/7/2018;New York City;132.6
2706;21/6/2018;Carlsbad;16.68
2707;21/6/2018;Carlsbad;19.44
2708;21/6/2018;Carlsbad;192.16
2709;6/2/2016;Los Angeles;227.36
2710;6/2/2016;Los Angeles;1919.976
2711;15/12/2016;Jacksonville;12.828
2712;11/10/2018;Lakewood;45.888
2713;1/8/2018;Troy;60.12
2714;29/4/2015;Wilmington;302.376
2715;6/12/2016;Seattle;13.9
2716;8/12/2015;New York City;129.98
2717;1/9/2018;Columbus;71.98
2718;13/9/2015;New York City;377.97
2719;27/12/2018;Costa Mesa;124.36
2720;8/12/2015;Houston;23.976
2721;8/11/2015;Cary;8.376
2722;8/11/2015;Cary;58.24
2723;19/4/2017;Alexandria;81.2
2724;8/10/2015;Vallejo;14.45
2725;8/10/2015;Vallejo;95.648
2726;13/11/2018;Philadelphia;359.97
2727;13/11/2018;Philadelphia;350.352
2728;24/12/2018;Toledo;1.641
2729;24/12/2018;Toledo;629.958
2730;19/2/2018;Seattle;6.63
2731;19/2/2018;Seattle;799.96
2732;19/2/2018;Seattle;107.53
2733;6/7/2015;Plainfield;73.98
2734;6/7/2015;Plainfield;5.58
2735;23/2/2016;Las Cruces;49.12
2736;19/11/2016;Newark;377.97
2737;19/11/2016;Newark;42.28
2738;19/11/2016;Newark;299.97
2739;19/11/2016;Newark;89.98
2740;18/4/2018;Hoover;477.24
2741;18/4/2018;Hoover;25.98
2742;27/2/2017;Newark;46.72
2743;8/11/2015;San Diego;35.34
2744;25/6/2016;San Francisco;257.64
2745;25/6/2016;San Francisco;125.976
2746;11/8/2018;Jacksonville;79.992
2747;17/5/2015;Franklin;700.056
2748;26/11/2016;Frisco;27.168
2749;8/12/2016;Tallahassee;8.226
2750;14/6/2015;Seattle;585.552
2751;11/8/2015;Vacaville;423.28
2752;30/5/2015;Los Angeles;225.296
2753;21/4/2016;San Francisco;5.56
2754;21/4/2016;San Francisco;323.37
2755;21/4/2016;San Francisco;783.96
2756;21/4/2016;San Francisco;1447.65
2757;21/4/2016;San Francisco;11.96
2758;13/6/2017;New York City;239.97
2759;15/3/2017;Columbus;76.92
2760;15/3/2017;Columbus;481.32
2761;29/5/2015;Murray;48.4
2762;14/10/2018;San Francisco;0.99
2763;14/10/2018;San Francisco;101.84
2764;28/6/2018;Philadelphia;10.332
2765;28/6/2018;Philadelphia;31.155
2766;28/6/2018;Philadelphia;8.928
2767;18/1/2018;Philadelphia;34.384
2768;18/1/2018;Philadelphia;1924.16
2769;7/4/2016;Dallas;32.192
2770;7/4/2016;Dallas;50.12
2771;7/4/2016;Dallas;47.976
2772;10/9/2017;Waukesha;54.5
2773;12/12/2018;Fort Lauderdale;19.104
2774;26/11/2017;Detroit;49.44
2775;18/11/2018;Springfield;10.368
2776;25/10/2017;San Diego;154.44
2777;25/12/2016;Colorado Springs;60.984
2778;19/7/2016;Bakersfield;195.466
2779;5/5/2018;Pompano Beach;23.68
2780;5/5/2018;Pompano Beach;2.376
2781;8/5/2018;New York City;59.2
2782;27/11/2018;Lakeville;22
2783;16/11/2017;Detroit;257.98
2784;10/11/2017;Philadelphia;23.988
2785;15/10/2017;Troy;23.976
2786;23/9/2016;Los Angeles;601.536
2787;23/9/2016;Los Angeles;7.9
2788;6/12/2015;Corpus Christi;58.36
2789;6/12/2015;Corpus Christi;16.464
2790;6/12/2015;Corpus Christi;39.96
2791;22/9/2015;Omaha;25.96
2792;22/9/2015;Omaha;36.27
2793;22/9/2015;Omaha;6.48
2794;17/4/2015;Redondo Beach;1075.088
2795;17/4/2015;Redondo Beach;438.368
2796;17/4/2015;Redondo Beach;18.088
2797;17/4/2015;Redondo Beach;308.499
2798;27/10/2018;Little Rock;13.36
2799;27/10/2018;Little Rock;39.96
2800;27/10/2018;Little Rock;145.85
2801;28/10/2017;Miami;783.96
2802;4/11/2016;Salem;7.88
2803;8/11/2018;Las Cruces;41.37
2804;16/5/2016;San Francisco;12.84
2805;16/5/2016;San Francisco;25.68
2806;11/9/2016;El Paso;47.516
2807;27/7/2016;Seattle;9.42
2808;27/7/2016;Seattle;12.96
2809;27/7/2016;Seattle;704.9
2810;27/7/2016;Seattle;561.568
2811;18/11/2016;Milwaukee;179.82
2812;18/11/2016;Milwaukee;185.58
2813;18/11/2016;Milwaukee;214.11
2814;18/11/2016;Milwaukee;999.96
2815;18/11/2016;Milwaukee;653.55
2816;8/9/2016;Franklin;114.6
2817;8/9/2016;Franklin;60.74
2818;8/9/2016;Franklin;124.36
2819;8/9/2016;Franklin;1088.76
2820;8/5/2017;Encinitas;6.72
2821;8/5/2017;Encinitas;298.776
2822;5/1/2018;Anaheim;302.376
2823;20/9/2018;Arlington;8.928
2824;20/9/2018;Arlington;47.584
2825;30/9/2015;Houston;33.792
2826;30/9/2015;Houston;300.5328
2827;30/9/2015;Houston;2.724
2828;30/9/2015;Houston;3.264
2829;26/4/2017;Lancaster;108.336
2830;26/4/2017;Lancaster;55.92
2831;26/4/2017;Lancaster;78.304
2832;5/11/2015;Portland;443.92
2833;5/11/2015;Portland;155.976
2834;31/1/2018;Hoover;15.47
2835;31/1/2018;Hoover;7.16
2836;16/11/2018;Los Angeles;10.89
2837;16/11/2018;Los Angeles;19.44
2838;16/11/2018;Los Angeles;121.6
2839;12/6/2017;Tallahassee;695.7
2840;8/9/2016;New York City;120.33
2841;19/3/2015;Chesapeake;1139.92
2842;4/9/2018;Fayetteville;229.544
2843;27/3/2018;Huntsville;143.728
2844;22/5/2018;Philadelphia;36.048
2845;31/12/2017;Woodstock;845.488
2846;20/11/2018;Everett;50.94
2847;15/9/2018;Chicago;762.594
2848;15/4/2018;Roswell;56.28
2849;15/4/2018;Roswell;2690.97
2850;3/12/2017;Palm Coast;7.434
2851;5/6/2017;Philadelphia;64.784
2852;22/12/2018;Columbus;28.16
2853;21/3/2017;Oceanside;14.98
2854;21/3/2017;Oceanside;20.32
2855;20/8/2018;Franklin;40.29
2856;31/7/2018;Sioux Falls;20.23
2857;29/8/2017;San Diego;1603.136
2858;17/8/2017;Fayetteville;225.296
2859;23/5/2018;Atlanta;67.8
2860;23/5/2018;Atlanta;377.97
2861;23/5/2018;Atlanta;1628.82
2862;23/5/2018;Atlanta;286.93
2863;17/8/2018;Orlando;20.736
2864;13/8/2018;San Francisco;31.44
2865;13/8/2018;San Francisco;83.79
2866;13/8/2018;San Francisco;59.52
2867;13/8/2018;San Francisco;31.92
2868;12/11/2017;Toledo;14.72
2869;12/11/2017;Toledo;38.976
2870;19/6/2018;Saint Petersburg;17.088
2871;26/3/2015;Tucson;74.352
2872;26/3/2015;Tucson;314.352
2873;20/6/2018;Los Angeles;4.26
2874;22/11/2018;San Diego;811.28
2875;31/12/2018;New York City;6.03
2876;23/1/2017;San Diego;153.568
2877;23/1/2017;San Diego;1013.488
2878;19/1/2017;Westfield;52.34
2879;19/1/2017;Westfield;4.66
2880;19/1/2017;Westfield;254.97
2881;23/9/2017;Orange;25.44
2882;23/9/2017;Orange;27.93
2883;25/2/2015;Woodstock;8.85
2884;16/11/2017;San Francisco;6.96
2885;3/2/2017;San Francisco;17.456
2886;22/10/2017;Tempe;307.92
2887;19/12/2018;Los Angeles;6.63
2888;19/12/2018;Los Angeles;12.96
2889;19/12/2018;Los Angeles;32.4
2890;6/11/2018;Seattle;23.85
2891;1/5/2015;Lake Charles;51.96
2892;1/5/2015;Lake Charles;17.94
2893;29/10/2018;Rochester;11.56
2894;29/10/2018;Rochester;26.4
2895;29/10/2018;Rochester;69.08
2896;29/10/2018;Rochester;35.88
2897;3/4/2015;Long Beach;49.65
2898;9/1/2017;Charlotte;959.968
2899;30/4/2016;Houston;408.422
2900;17/9/2016;New York City;479.984
2901;17/9/2016;New York City;12.6
2902;15/9/2018;Columbus;184.66
2903;17/6/2017;Chicago;23.12
2904;1/7/2017;Highland Park;37.464
2905;1/7/2017;Highland Park;539.658
2906;30/9/2015;Seattle;310.12
2907;9/11/2018;Eagan;8.56
2908;9/11/2018;Eagan;52.4
2909;9/11/2018;Eagan;14.94
2910;23/2/2018;Seattle;11.22
2911;9/11/2016;Coral Springs;387.136
2912;21/6/2015;Hempstead;41.4
2913;21/6/2015;Hempstead;35
2914;21/6/2015;Hempstead;39.552
2915;17/10/2016;Noblesville;135.72
2916;17/10/2016;Noblesville;12.56
2917;17/10/2016;Noblesville;263.96
2918;30/8/2018;Dallas;5.952
2919;23/11/2017;Philadelphia;15.8
2920;23/11/2017;Philadelphia;14.368
2921;23/11/2017;Philadelphia;70.448
2922;30/1/2018;San Francisco;129.3
2923;3/12/2016;Austin;3.882
2924;4/7/2015;Detroit;6.08
2925;5/9/2015;Watertown;19.9
2926;5/9/2015;Watertown;70.71
2927;14/7/2018;Columbus;18.84
2928;10/6/2018;Apple Valley;8.64
2929;26/10/2018;Burlington;1633.188
2930;24/11/2018;Saginaw;19.76
2931;8/8/2016;San Francisco;6.608
2932;8/8/2016;San Francisco;7.28
2933;8/8/2016;San Francisco;144.784
2934;12/12/2017;Seattle;156.792
2935;12/12/2017;Seattle;431.976
2936;12/12/2017;Seattle;35.89
2937;12/12/2017;Seattle;47.208
2938;12/12/2017;Seattle;248.08
2939;12/12/2017;Seattle;189.7
2940;12/12/2017;Seattle;59.808
2941;31/3/2018;Milwaukee;90.99
2942;31/3/2018;Milwaukee;1526.56
2943;31/3/2018;Milwaukee;368.97
2944;24/11/2018;Los Angeles;305.01
2945;24/11/2018;Los Angeles;18.7
2946;5/11/2017;San Francisco;38.29
2947;18/12/2018;San Diego;26.25
2948;18/12/2018;San Diego;64.96
2949;18/12/2018;San Diego;43.7
2950;12/11/2018;Glendale;41.6
2951;12/11/2018;Glendale;23.12
2952;12/11/2018;Glendale;113.888
2953;12/11/2018;Glendale;113.568
2954;12/11/2018;Glendale;7.92
2955;12/11/2018;Glendale;671.984
2956;24/8/2017;New York City;39.99
2957;4/7/2018;Watertown;191.646
2958;9/5/2018;Springfield;2.313
2959;29/12/2016;Los Angeles;19.936
2960;29/12/2016;Los Angeles;45.92
2961;1/5/2018;Seattle;20.34
2962;1/5/2018;Seattle;39.28
2963;21/12/2018;Oceanside;81.568
2964;21/12/2018;Oceanside;97.184
2965;21/12/2018;Oceanside;24.32
2966;21/12/2018;Oceanside;18.96
2967;31/12/2015;Skokie;32.952
2968;31/12/2015;Skokie;30.016
2969;9/11/2018;Fayetteville;499.584
2970;9/11/2018;Fayetteville;31.104
2971;9/11/2018;Fayetteville;13.272
2972;9/11/2018;Fayetteville;28.272
2973;9/11/2018;Fayetteville;259.136
2974;20/12/2018;Tulsa;10.8
2975;12/5/2016;Allen;244.006
2976;12/5/2016;Allen;15.936
2977;4/12/2018;Philadelphia;188.552
2978;8/10/2018;Rochester;22.58
2979;16/1/2015;Mount Pleasant;545.94
2980;17/6/2016;Philadelphia;20.736
2981;17/6/2016;Philadelphia;43.296
2982;18/7/2015;Seattle;123.136
2983;18/7/2015;Seattle;11.264
2984;11/12/2015;Springfield;53.424
2985;11/12/2015;Springfield;275.49
2986;30/5/2017;Columbus;24.96
2987;30/5/2017;Columbus;19.36
2988;30/5/2017;Columbus;1267.65
2989;26/2/2017;Los Angeles;12.99
2990;26/2/2017;Los Angeles;18.56
2991;26/2/2017;Los Angeles;449.15
2992;26/2/2017;Los Angeles;31.248
2993;6/10/2017;New York City;61.44
2994;17/3/2018;Detroit;895.92
2995;13/9/2017;Stockton;55.36
2996;21/7/2015;Phoenix;55.92
2997;25/6/2015;Philadelphia;24.896
2998;25/6/2015;Philadelphia;3.984
2999;25/6/2015;Philadelphia;95.968
3000;25/6/2015;Philadelphia;206.991
3001;25/6/2015;Philadelphia;44.416
3002;25/6/2015;Philadelphia;9.006
3003;10/7/2016;Sterling Heights;19
3004;23/12/2018;Rochester;33.376
3005;10/9/2017;New York City;207.48
3006;21/5/2015;Eau Claire;91.68
3007;15/10/2018;New York City;904.9
3008;29/10/2015;Rancho Cucamonga;34.272
3009;6/12/2017;Murray;191.82
3010;29/7/2017;Toledo;243.88
3011;23/4/2018;Louisville;12.03
3012;23/4/2018;Louisville;2549.985
3013;23/4/2018;Louisville;21.594
3014;23/4/2018;Louisville;8.964
3015;23/4/2018;Louisville;20.736
3016;21/9/2016;New York City;344.22
3017;30/8/2017;Pharr;727.296
3018;30/8/2017;Pharr;22.608
3019;30/8/2017;Pharr;666.4
3020;14/11/2016;West Jordan;5.04
3021;14/11/2016;West Jordan;92.94
3022;14/11/2016;West Jordan;66.69
3023;14/11/2016;West Jordan;91.68
3024;23/11/2018;Brownsville;327.7328
3025;13/11/2016;New York City;52.272
3026;13/11/2016;New York City;17.94
3027;26/4/2018;Philadelphia;254.352
3028;24/8/2015;Billings;8.288
3029;21/12/2018;Chesapeake;504.9
3030;28/3/2017;Gresham;403.168
3031;27/9/2016;Lincoln Park;194.32
3032;27/9/2016;Lincoln Park;25.99
3033;26/11/2017;Gresham;195.136
3034;21/9/2018;Philadelphia;20.736
3035;16/6/2016;Monroe;53.7
3036;16/6/2016;Monroe;36.26
3037;16/6/2016;Monroe;56.3
3038;16/6/2016;Monroe;32.4
3039;16/6/2016;Monroe;29.16
3040;8/10/2018;Pasadena;171.288
3041;9/5/2017;Chattanooga;16.72
3042;12/9/2018;Long Beach;12.96
3043;12/9/2018;Long Beach;22.18
3044;12/9/2018;Long Beach;2054.272
3045;2/5/2016;Troy;1022.97
3046;10/11/2018;Minneapolis;13.9
3047;10/11/2018;Minneapolis;26.38
3048;4/10/2015;Seattle;43.176
3049;4/4/2018;Columbus;411.8
3050;4/4/2018;Columbus;360
3051;11/10/2018;Meridian;41.96
3052;11/10/2018;Meridian;227.84
3053;11/10/2018;Meridian;37.94
3054;14/4/2017;Detroit;517.9
3055;14/4/2017;Detroit;5.28
3056;1/9/2016;Chicago;2799.96
3057;24/10/2018;San Francisco;8.96
3058;24/10/2018;San Francisco;31.5
3059;24/10/2018;San Francisco;30.56
3060;24/10/2018;San Francisco;24.368
3061;12/11/2017;Newark;119.976
3062;7/3/2018;Dallas;26.88
3063;29/11/2016;Newark;83.97
3064;29/11/2016;Newark;104.97
3065;18/3/2018;Albuquerque;90.8
3066;18/3/2018;Albuquerque;140.736
3067;18/3/2018;Albuquerque;214.95
3068;18/3/2018;Albuquerque;45.36
3069;18/3/2018;Albuquerque;288.24
3070;30/11/2018;Toledo;663.936
3071;22/11/2015;Newark;2934.33
3072;22/11/2015;Newark;124.41
3073;22/11/2015;Newark;57.75
3074;5/1/2017;Los Angeles;114.46
3075;8/10/2016;Los Angeles;120.666
3076;24/7/2015;Dallas;342.864
3077;24/7/2015;Dallas;16.74
3078;24/7/2015;Dallas;981.372
3079;25/5/2015;San Diego;31.84
3080;5/9/2018;Apple Valley;12.96
3081;5/9/2018;Apple Valley;43.176
3082;2/6/2018;Louisville;58.34
3083;2/6/2018;Louisville;539.97
3084;3/2/2015;New York City;3.928
3085;14/2/2018;Houston;252.784
3086;14/2/2018;Houston;127.984
3087;14/2/2018;Houston;3.984
3088;14/2/2018;Houston;12.992
3089;2/4/2018;Henderson;61
3090;2/4/2018;Henderson;671.93
3091;8/3/2017;Newark;447.86
3092;8/3/2017;Newark;479.95
3093;8/3/2017;Newark;166.44
3094;23/8/2016;Bolingbrook;31.68
3095;23/8/2016;Bolingbrook;10.368
3096;23/8/2016;Bolingbrook;12.032
3097;23/8/2016;Bolingbrook;5.768
3098;1/5/2018;Fort Worth;33.12
3099;1/5/2018;Fort Worth;220.2656
3100;19/4/2018;New York City;10.776
3101;19/4/2018;New York City;242.352
3102;27/12/2018;Providence;695.16
3103;27/12/2018;Providence;220.98
3104;12/12/2017;Columbus;12.957
3105;29/3/2018;New York City;25.68
3106;29/7/2017;Houston;15.712
3107;14/7/2018;Aurora;298.464
3108;22/7/2017;Springfield;21.93
3109;22/7/2017;Springfield;242.94
3110;22/7/2017;Springfield;7.64
3111;22/7/2017;Springfield;51.84
3112;22/7/2017;Springfield;265.17
3113;30/8/2017;Seattle;837.6
3114;30/8/2017;Seattle;135.9
3115;30/8/2017;Seattle;34.68
3116;30/8/2017;Seattle;532.704
3117;30/8/2017;Seattle;43.1
3118;30/8/2017;Seattle;15.88
3119;12/6/2016;Lakeland;1123.92
3120;12/6/2016;Lakeland;249.584
3121;12/6/2016;Lakeland;48.672
3122;12/6/2016;Lakeland;60.768
3123;12/6/2016;Lakeland;78.6
3124;12/6/2016;Lakeland;3.768
3125;12/6/2016;Lakeland;1036.624
3126;12/6/2016;Lakeland;563.808
3127;12/9/2018;Philadelphia;258.528
3128;6/10/2018;New York City;49.12
3129;17/12/2015;Los Angeles;44.46
3130;17/12/2015;Los Angeles;241.568
3131;17/12/2015;Los Angeles;395
3132;17/12/2015;Los Angeles;627.168
3133;26/8/2015;Oceanside;13.28
3134;26/8/2015;Oceanside;12.672
3135;18/11/2018;Dallas;30.56
3136;18/11/2018;Dallas;77.952
3137;18/11/2018;Dallas;67.992
3138;18/11/2018;Dallas;12.224
3139;18/11/2018;Dallas;44.784
3140;18/11/2018;Dallas;22.848
3141;28/4/2016;New York City;206.43
3142;12/12/2015;San Antonio;210.392
3143;27/9/2018;Cincinnati;119.96
3144;27/9/2018;Cincinnati;10.608
3145;11/9/2017;Austin;347.802
3146;13/2/2018;Seattle;963.136
3147;13/2/2018;Seattle;88.776
3148;3/7/2015;Los Angeles;32.4
3149;10/6/2017;New York City;32.4
3150;25/12/2015;Seattle;31.05
3151;18/12/2016;Newark;2025.36
3152;18/12/2016;Newark;1799.994
3153;18/12/2016;Newark;101.988
3154;18/12/2016;Newark;262.864
3155;24/7/2018;Maple Grove;735.98
3156;5/8/2015;Glendale;93.024
3157;28/8/2016;New York City;284.364
3158;28/8/2016;New York City;26
3159;27/3/2017;Jacksonville;67.64
3160;27/3/2017;Jacksonville;119.976
3161;16/9/2015;Houston;5.18
3162;25/9/2015;San Francisco;15.56
3163;25/9/2015;San Francisco;78.35
3164;25/9/2015;San Francisco;59.52
3165;25/9/2015;San Francisco;38.52
3166;25/9/2015;San Francisco;239.984
3167;25/9/2015;San Francisco;19.35
3168;31/10/2017;Lansing;67
3169;3/6/2017;Tallahassee;390.272
3170;3/6/2017;Tallahassee;62.192
3171;26/12/2018;Columbia;23.88
3172;28/3/2017;Chicago;3.168
3173;28/3/2017;Chicago;528.43
3174;28/3/2017;Chicago;13.392
3175;18/11/2018;Detroit;181.86
3176;29/9/2018;Fort Collins;180.588
3177;29/9/2018;Fort Collins;47.984
3178;10/9/2018;New York City;18.76
3179;11/12/2018;New York City;20.94
3180;11/12/2018;New York City;58.68
3181;11/12/2018;New York City;254.9
3182;12/11/2018;Columbia;9.64
3183;12/11/2018;Columbia;826.62
3184;12/11/2018;Columbia;1633.14
3185;12/11/2018;Columbia;544.38
3186;9/11/2015;Houston;26.046
3187;9/11/2015;Houston;74.352
3188;17/3/2018;Lowell;69.93
3189;22/10/2018;Woodland;3.75
3190;22/10/2018;Woodland;20.928
3191;1/1/2017;Chicago;12.672
3192;8/10/2018;New York City;65.99
3193;8/6/2018;Missouri City;6.37
3194;4/9/2015;Houston;3.648
3195;4/9/2015;Houston;31.104
3196;13/8/2017;Jackson;23.34
3197;28/7/2018;New York City;29.97
3198;10/7/2016;Tempe;3.366
3199;7/12/2015;Jacksonville;95.968
3200;22/12/2018;Philadelphia;18.704
3201;20/5/2015;Akron;149.232
3202;20/5/2015;Akron;15.936
3203;16/11/2015;San Diego;601.536
3204;16/11/2015;San Diego;10.99
3205;16/11/2015;San Diego;39.88
3206;16/11/2015;San Diego;62.24
3207;16/11/2015;San Diego;53.2
3208;16/11/2015;San Diego;39.84
3209;15/1/2017;Fresno;349.95
3210;15/1/2017;Fresno;377.928
3211;27/9/2018;Pearland;13.392
3212;27/9/2018;Pearland;11.228
3213;28/12/2015;Richmond;207.24
3214;1/6/2017;Philadelphia;1.504
3215;1/6/2017;Philadelphia;34.848
3216;10/7/2018;San Mateo;75.18
3217;17/5/2015;Oakland;149.97
3218;16/11/2018;New York City;931.176
3219;16/11/2018;New York City;430.88
3220;8/10/2016;Lakewood;94.85
3221;8/10/2016;Lakewood;51.12
3222;8/10/2016;Lakewood;90
3223;5/10/2015;Tempe;9.408
3224;5/10/2015;Tempe;4.672
3225;5/10/2015;Tempe;318.4
3226;5/10/2015;Tempe;12.768
3227;5/10/2015;Tempe;15.36
3228;5/10/2015;Tempe;230.376
3229;5/10/2015;Tempe;7.16
3230;16/8/2015;New York City;375.34
3231;5/9/2018;New York City;114.9
3232;22/4/2018;Houston;26.046
3233;22/4/2018;Houston;2.896
3234;22/4/2018;Houston;32.544
3235;27/4/2017;Riverside;3.984
3236;15/1/2017;Fairfield;181.797
3237;2/5/2017;New York City;44.94
3238;2/5/2017;New York City;45.576
3239;27/11/2017;Houston;318.43
3240;27/11/2017;Houston;122.92
3241;27/11/2017;Houston;7.068
3242;3/2/2017;Arlington;56.45
3243;5/4/2018;Chicago;13.468
3244;5/12/2018;Grand Prairie;219.8
3245;5/12/2018;Grand Prairie;317.058
3246;12/12/2018;Seattle;49.08
3247;12/12/2018;Seattle;324.9
3248;12/12/2018;Seattle;18.24
3249;21/9/2017;Seattle;113.888
3250;21/9/2017;Seattle;105.584
3251;29/12/2017;Grand Rapids;24.85
3252;19/4/2018;Philadelphia;60.312
3253;30/10/2018;Chicago;7.056
3254;30/10/2018;Chicago;27.184
3255;14/7/2017;Seattle;107.984
3256;14/7/2017;Seattle;19.296
3257;14/8/2016;Jacksonville;4.608
3258;14/12/2017;Franklin;79.974
3259;14/12/2017;Franklin;2.946
3260;17/11/2017;Highland Park;3.136
3261;15/11/2015;Pasadena;20.736
3262;19/11/2015;San Francisco;99.98
3263;19/11/2015;San Francisco;733.95
3264;19/11/2015;San Francisco;241.44
3265;8/3/2017;Miami;10.08
3266;15/10/2015;Philadelphia;281.904
3267;15/10/2015;Philadelphia;201.432
3268;29/5/2015;Decatur;135.98
3269;29/5/2015;Decatur;44.95
3270;19/7/2015;Sioux Falls;2.97
3271;19/7/2015;Sioux Falls;6.54
3272;29/12/2016;Visalia;7.92
3273;16/2/2016;Los Angeles;203.92
3274;12/5/2018;Los Angeles;3359.952
3275;6/11/2018;Overland Park;18.24
3276;6/11/2018;Overland Park;27.78
3277;9/4/2015;Alexandria;22.96
3278;9/4/2015;Alexandria;28.99
3279;9/4/2015;Alexandria;12.96
3280;9/4/2015;Alexandria;22.96
3281;9/4/2015;Alexandria;4164.05
3282;24/9/2015;Raleigh;47.984
3283;24/9/2015;Raleigh;4.624
3284;6/10/2015;New York City;15.24
3285;17/9/2015;Fairfield;63.924
3286;25/2/2018;Muskogee;6.56
3287;25/2/2018;Muskogee;13.11
3288;15/12/2016;Temecula;494.376
3289;15/12/2016;Temecula;29.2
3290;15/12/2016;Temecula;248.85
3291;15/12/2016;Temecula;36.24
3292;4/11/2017;Sterling Heights;11.68
3293;30/12/2015;San Diego;11.91
3294;30/12/2015;San Diego;3.48
3295;18/8/2015;Dallas;30.96
3296;3/10/2018;New York City;1704.89
3297;30/5/2016;Phoenix;19.194
3298;30/5/2016;Phoenix;121.792
3299;16/11/2018;San Francisco;1919.976
3300;22/11/2015;Philadelphia;50.997
3301;22/11/2015;Philadelphia;76.792
